,circuit_name,deenergize_time,restoration_time,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_pop,median_age,median_income,white_pct,tmin_d-5,tmax_d-5,wspd_d-5,tmin_d-4,tmax_d-4,wspd_d-4,tmin_d-3,tmax_d-3,wspd_d-3,tmin_d-2,tmax_d-2,wspd_d-2,tmin_d-1,tmax_d-1,wspd_d-1,zip_is_90250,zip_is_91504,zip_is_91709,zip_is_91755,zip_is_91901,zip_is_92082,zip_is_92283,zip_is_92356,zip_is_92707,zip_is_92782,zip_is_92870,zip_is_93003,zip_is_93203,zip_is_93204,zip_is_93210,zip_is_93249,zip_is_93301,zip_is_93306,zip_is_93307,zip_is_93308,zip_is_93313,zip_is_93441,zip_is_93450,zip_is_93454,zip_is_93458,zip_is_93461,zip_is_93465,zip_is_93561,zip_is_93602,zip_is_93635,zip_is_93638,zip_is_93643,zip_is_93644,zip_is_93660,zip_is_93906,zip_is_93907,zip_is_93920,zip_is_93926,zip_is_93930,zip_is_93960,zip_is_94010,zip_is_94019,zip_is_94024,zip_is_94025,zip_is_94044,zip_is_94062,zip_is_94070,zip_is_94115,zip_is_94402,zip_is_94503,zip_is_94506,zip_is_94513,zip_is_94515,zip_is_94521,zip_is_94523,zip_is_94530,zip_is_94531,zip_is_94533,zip_is_94534,zip_is_94536,zip_is_94538,zip_is_94546,zip_is_94547,zip_is_94549,zip_is_94551,zip_is_94553,zip_is_94558,zip_is_94559,zip_is_94563,zip_is_94565,zip_is_94566,zip_is_94574,zip_is_94577,zip_is_94578,zip_is_94583,zip_is_94586,zip_is_94588,zip_is_94590,zip_is_94597,zip_is_94601,zip_is_94609,zip_is_94610,zip_is_94611,zip_is_94618,zip_is_94621,zip_is_94701,zip_is_94703,zip_is_94707,zip_is_94708,zip_is_94803,zip_is_94901,zip_is_94903,zip_is_94904,zip_is_94923,zip_is_94924,zip_is_94928,zip_is_94931,zip_is_94941,zip_is_94945,zip_is_94946,zip_is_94952,zip_is_94954,zip_is_94965,zip_is_94973,zip_is_95003,zip_is_95006,zip_is_95014,zip_is_95017,zip_is_95018,zip_is_95020,zip_is_95023,zip_is_95030,zip_is_95032,zip_is_95035,zip_is_95037,zip_is_95039,zip_is_95060,zip_is_95065,zip_is_95066,zip_is_95070,zip_is_95116,zip_is_95123,zip_is_95124,zip_is_95138,zip_is_95148,zip_is_95219,zip_is_95222,zip_is_95236,zip_is_95249,zip_is_95318,zip_is_95322,zip_is_95327,zip_is_95346,zip_is_95363,zip_is_95370,zip_is_95377,zip_is_95383,zip_is_95401,zip_is_95403,zip_is_95407,zip_is_95412,zip_is_95421,zip_is_95422,zip_is_95423,zip_is_95425,zip_is_95428,zip_is_95436,zip_is_95437,zip_is_95441,zip_is_95442,zip_is_95445,zip_is_95448,zip_is_95449,zip_is_95451,zip_is_95453,zip_is_95454,zip_is_95460,zip_is_95461,zip_is_95462,zip_is_95464,zip_is_95466,zip_is_95469,zip_is_95470,zip_is_95472,zip_is_95476,zip_is_95482,zip_is_95485,zip_is_95492,zip_is_95501,zip_is_95503,zip_is_95511,zip_is_95521,zip_is_95525,zip_is_95526,zip_is_95531,zip_is_95536,zip_is_95540,zip_is_95542,zip_is_95546,zip_is_95547,zip_is_95550,zip_is_95554,zip_is_95555,zip_is_95562,zip_is_95564,zip_is_95570,zip_is_95573,zip_is_95602,zip_is_95603,zip_is_95614,zip_is_95631,zip_is_95634,zip_is_95640,zip_is_95642,zip_is_95653,zip_is_95663,zip_is_95665,zip_is_95666,zip_is_95667,zip_is_95669,zip_is_95682,zip_is_95687,zip_is_95688,zip_is_95694,zip_is_95695,zip_is_95701,zip_is_95703,zip_is_95709,zip_is_95713,zip_is_95726,zip_is_95728,zip_is_95746,zip_is_95762,zip_is_95901,zip_is_95912,zip_is_95925,zip_is_95926,zip_is_95928,zip_is_95937,zip_is_95939,zip_is_95945,zip_is_95947,zip_is_95949,zip_is_95954,zip_is_95955,zip_is_95959,zip_is_95960,zip_is_95963,zip_is_95965,zip_is_95966,zip_is_95969,zip_is_95971,zip_is_95973,zip_is_95977,zip_is_95987,zip_is_95988,zip_is_96001,zip_is_96003,zip_is_96007,zip_is_96013,zip_is_96019,zip_is_96020,zip_is_96021,zip_is_96028,zip_is_96035,zip_is_96051,zip_is_96055,zip_is_96059,zip_is_96069,zip_is_96073,zip_is_96076,zip_is_96080,zip_is_96096,zip_is_96137
1821,GLENN,2021-09-20 06:33:00,2021-09-20 16:54:00,GLENN,2.0,5.0,3.0,95963,-122.142904054826,39.7779130443667,True,15904.0,35.5,49937.0,0.8245724346076458,7.8,25.9,9.7,6.6,28.1,6.9,9.0,31.9,10.6,12.7,28.3,21.7,12.9,32.6,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,CAMP EVERS2105,2019-10-09 22:44:00,2019-10-11 22:17:00,"FELTON, BEN LOMOND, MOUNT HERMON, LOS GATOS, SCOTTS VALLEY",3.0,3648.0,3426.0,95066,-122.025136611907,37.0418883501148,True,15275.0,47.5,109894.0,0.8082487725040917,7.2,22.8,7.5,7.2,27.8,5.7,10.6,31.1,6.5,13.3,30.6,4.2,10.0,27.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,CAYETANO2111,2019-10-26 21:18:00,2019-10-28 09:47:00,LIVERMORE,2.0,38.0,29.0,94551,-121.77116328728,37.7386049986163,True,48151.0,37.8,119087.0,0.5735083383522668,8.9,29.4,7.3,12.2,30.0,4.8,12.8,28.9,8.2,13.9,30.6,11.6,11.1,32.8,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,BONNIE NOOK-1101,2018-10-14 21:54:00,2018-10-15 18:04:00,Alta,0.0,514.0,421.0,95701,-120.809292450506,39.2147078693068,True,1064.0,58.2,85294.0,0.9229323308270677,10.0,15.0,7.7,8.3,12.8,5.3,8.3,15.6,7.3,8.3,20.0,10.0,11.1,20.6,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,BRUNSWICK1103,2019-10-26 19:43:00,2019-10-30 14:07:00,NEVADA CITY,3.0,3198.0,2477.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,12.0,29.0,17.9,12.0,29.0,7.0,19.0,30.0,19.1,16.0,30.0,17.8,8.9,30.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,ESTUDILLO0401,2019-10-26 21:56:00,2019-10-28 10:03:00,SAN LEANDRO,2.0,154.0,102.0,94577,-122.1689,37.7199,True,48520.0,41.0,89219.0,0.3811624072547403,9.4,27.8,4.7,10.0,28.3,6.8,10.6,28.3,6.8,18.3,32.8,14.0,11.1,29.4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,STATION EEUREKA1101,2019-10-26 22:49:00,2019-10-28 11:47:00,EUREKA,0.0,2109.0,1978.0,95501,-124.180313467792,40.7934324220744,True,23948.0,38.2,43932.0,0.7166778019041256,7.2,16.1,5.8,10.0,17.2,7.9,9.4,18.3,6.5,7.8,27.2,4.7,8.9,20.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,MAXWELL,2021-08-17 18:37:00,2021-08-18 17:59:00,COLUSA,2.0,44.0,29.0,95955,-122.153288873796,39.2769599631538,True,1513.0,35.8,47083.0,0.7276933245208196,18.1,28.7,8.2,15.4,26.5,7.0,11.3,25.9,6.1,9.1,25.5,6.7,9.6,26.4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,FORESTHILL1102,2019-10-09 02:01:00,2019-10-11 13:54:00,FORESTHILL,3.0,420.0,398.0,95631,-120.830245241687,39.0193016687429,True,6604.0,51.1,84265.0,0.9600242277407631,9.0,18.0,6.4,4.0,26.0,3.8,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,SYCAMORE CREEK1111,2019-10-09 00:49:00,2019-10-11 12:54:00,"CHICO, COHASSET",3.0,1882.0,1391.0,95973,-121.824028388523,39.7687610613951,True,36223.0,37.0,73817.0,0.8212737763299561,5.2,15.5,13.0,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,DUNBAR1103,2019-11-20 07:09:00,2019-11-21 21:56:00,GLEN ELLEN,3.0,148.0,113.0,95442,-122.527909004248,38.383395007655,True,3143.0,57.1,144129.0,0.8755965637925549,10.0,20.0,6.8,8.0,22.0,1.1,5.0,24.0,1.0,6.0,25.0,1.4,10.0,20.0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,CALAVERAS CEMENT1101,2019-10-09 15:45:00,2019-10-11 19:31:00,"SAN ANDREAS, MOKELUMNE HILL, MOUNTAIN RANCH, ANGELS CAMP, RAIL ROAD FLAT, SHEEP RANCH",3.0,3289.0,2745.0,95249,-120.667227747475,38.1698969240712,True,5988.0,41.1,33138.0,0.8697394789579158,9.0,24.0,11.9,8.0,27.0,3.7,10.0,29.0,3.2,8.0,31.0,4.1,12.0,30.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,NOVATO1104,2019-10-26 17:04:00,2019-10-29 14:39:00,NOVATO,2.0,2368.0,2027.0,94945,-122.56824321886,38.1086143985029,True,18084.0,49.8,120692.0,0.7614465826144659,9.0,32.0,5.6,9.0,32.0,3.6,8.0,31.0,5.9,17.0,32.0,10.7,9.0,30.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,COTTONWOOD1103,2019-10-09 00:28:00,2019-10-11 15:32:00,"COTTONWOOD, RED BLUFF",2.0,2473.0,2295.0,92356,-116.861264174494,34.3725536521034,True,6199.0,42.2,36701.0,0.8073882884336183,0.0,21.0,4.3,-3.0,21.0,4.2,-2.0,20.0,4.8,-1.0,20.0,2.5,-1.0,21.0,3.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,ORO FINO,2020-10-14 18:11:00,2020-10-16 20:49:00,MAGALIA,3.0,2290.0,2214.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,7.0,27.2,3.6,11.9,25.7,5.5,11.5,24.7,5.4,4.3,18.0,3.8,2.1,22.1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,PLACERVILLE-2106,2018-10-14 21:06:00,2018-10-15 18:21:00,Placerville,0.0,5243.0,4762.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,13.0,23.0,8.8,13.0,21.0,8.5,10.0,19.0,6.4,14.0,23.0,10.7,14.0,23.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,KESWICK1101,2019-10-26 18:49:00,2019-10-30 16:04:00,"SHASTA, REDDING, WHISKEYTOWN",3.0,451.0,343.0,96003,-122.444082679094,40.6103492937684,True,44171.0,41.6,57301.0,0.8642548278282131,8.9,28.9,10.1,13.3,31.1,15.8,20.6,30.0,29.5,12.2,31.1,18.0,7.2,31.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
