,circuit_name,deenergize_time,latitude,longitude
606,BRENTWOODSUB2105,2019-10-26 20:11:00,37.9190574345377,-121.676763202789
617,BRYANT0401,2019-10-26 22:02:00,33.7345444850323,-117.802263863691
618,BRYANT0402,2019-10-26 22:02:00,33.7345444850323,-117.802263863691
623,CALPELLA1101,2019-10-26 18:44:00,39.1972496587158,-123.192418075167
624,CALPELLA1102,2019-10-26 18:44:00,39.1972496587158,-123.192418075167
625,CALWATER1102,2019-10-29 21:02:00,35.4220268575537,-118.900763164666
630,CAMPHORA1101,2019-10-26 22:16:00,36.4682191765091,-121.390361107111
631,CARLOTTA1121,2019-10-26 22:37:00,40.5411469235911,-124.063767295721
632,CAROLANDS0404,2019-10-26 20:18:00,37.552804994655,-122.376312009285
633,CARQUINEZ1103,2019-10-26 20:25:00,38.0908725107739,-122.248651353267
634,CARQUINEZ1104,2019-10-26 20:25:00,38.0908725107739,-122.248651353267
635,CARQUINEZ1105,2019-10-26 20:25:00,38.0908725107739,-122.248651353267
636,CAYETANO2109,2019-10-26 21:09:00,37.7386049986163,-121.77116328728
637,CAYETANO2111,2019-10-26 21:18:00,37.7386049986163,-121.77116328728
648,CLAYTON2212,2019-10-26 20:45:00,37.944100251997,-121.969107148625
649,CLAYTON2213,2019-10-27 00:47:00,37.944100251997,-121.969107148625
650,CLAYTON2215,2019-10-26 20:49:00,37.944100251997,-121.969107148625
651,CLEAR LAKE1101,2019-10-26 17:44:00,39.0077675085857,-122.894000771299
652,CLEAR LAKE1102,2019-10-26 17:44:00,39.0077675085857,-122.894000771299
656,CORNING1101,2019-10-26 17:01:00,39.9324315142755,-122.187589675832
657,CORNING1102,2019-10-26 17:00:00,39.9324315142755,-122.187589675832
658,CORONA1103,2019-10-26 17:41:00,38.2650127047925,-122.657368534231
663,COTATI1102,2019-10-26 19:50:00,38.309559002373,-122.731647994416
664,COTATI1103,2019-10-26 19:50:00,38.309559002373,-122.731647994416
665,COTATI1104,2019-10-26 19:50:00,38.309559002373,-122.731647994416
666,COTATI1105,2019-10-26 19:50:00,38.309559002373,-122.731647994416
676,DAIRYVILLE1101,2019-10-26 18:05:00,40.1280235822651,-122.098356307967
677,DESCHUTES1101,2019-10-26 18:58:00,40.5553528308284,-122.239804775683
678,DESCHUTES1104,2019-10-26 18:58:00,40.5553528308284,-122.239804775683
686,DUNBAR1101,2019-10-26 21:04:00,38.383395007655,-122.527909004248
687,DUNBAR1103,2019-10-26 21:04:00,38.383395007655,-122.527909004248
688,EDENVALE1102,2019-10-26 20:33:00,37.2445635951265,-121.795065378512
689,EDENVALE1103,2019-10-26 20:33:00,37.2445635951265,-121.795065378512
690,EDENVALE2107,2019-10-26 20:11:00,37.2445635951265,-121.795065378512
691,EDES1112,2019-10-26 20:16:00,37.7386895431528,-122.193799065496
692,EEL RIVER1102,2019-10-26 22:42:00,40.6026228132159,-124.21013282988
693,EEL RIVER1103,2019-10-26 22:42:00,40.6026228132159,-124.21013282988
694,EIGHT MILE2104,2019-10-26 17:59:00,38.0588660778513,-121.376902086478
698,FAIRHAVEN1103,2019-10-26 22:30:00,40.8004670394512,-124.196293837455
699,FAIRHAVEN1104,2019-10-26 22:30:00,40.8004670394512,-124.196293837455
700,FAIRMONT0401,2019-10-26 22:25:00,37.9022321999679,-122.296629943239
701,FAIRVIEW2207,2019-10-26 21:47:00,33.6935740007639,-117.867616980376
702,FELTON0401,2019-10-26 20:39:00,33.9158007265268,-118.362058674184
704,FLORENCE0401,2019-10-26 21:21:00,37.8363203070905,-122.220004557527
711,FRANKLIN1101,2019-10-26 20:17:00,38.0121070021043,-122.264329984798
712,FRANKLIN1102,2019-10-26 20:34:00,38.0121070021043,-122.264329984798
713,FRANKLIN1104,2019-10-26 20:05:00,38.0121070021043,-122.264329984798
714,FREMONT1104,2019-10-26 20:11:00,37.5413631140401,-121.961957421571
720,GABILAN1101,2019-10-26 20:13:00,36.7313033762457,-121.613311642137
725,GERBER1101,2019-10-26 18:02:00,40.0641000777996,-122.156057228939
726,GERBER1102,2019-10-26 18:02:00,40.0641000777996,-122.156057228939
729,GIRVAN1101,2019-10-26 17:00:00,40.5133273703814,-122.378774476649
730,GIRVAN1102,2019-10-26 17:01:00,40.5133273703814,-122.378774476649
732,GONZALES1101,2019-10-26 22:16:00,36.5088650669633,-121.446890420316
733,GONZALES1102,2019-10-26 22:16:00,36.5088650669633,-121.446890420316
734,GONZALES1103,2019-10-26 22:16:00,36.5088650669633,-121.446890420316
735,GONZALES1104,2019-10-26 22:16:00,36.5088650669633,-121.446890420316
736,GREENBRAE1101,2019-10-26 21:11:00,37.93787270382,-122.51419760633
737,GREENBRAE1102,2019-10-26 20:25:00,37.93787270382,-122.51419760633
738,GREENBRAE1103,2019-10-26 20:25:00,37.93787270382,-122.51419760633
739,GREENBRAE1104,2019-10-26 20:25:00,37.93787270382,-122.51419760633
744,HARRIS1108,2019-10-26 22:51:00,40.7809145891245,-124.13185342405
745,HARRIS1109,2019-10-26 22:51:00,40.7809145891245,-124.13185342405
746,HARTLEY1101,2019-10-26 17:44:00,39.0772140703826,-122.932567852214
747,HARTLEY1102,2019-10-26 17:44:00,39.0772140703826,-122.932567852214
748,HICKS1116,2019-10-26 20:07:00,37.2337134527079,-121.901068310815
749,HICKS2101,2019-10-26 20:20:00,37.2337134527079,-121.901068310815
750,HICKS2103,2019-10-26 20:15:00,37.2337134527079,-121.901068310815
759,HIGHWAY1101,2019-10-26 20:25:00,38.1662180165126,-122.253621007053
760,HIGHWAY1102,2019-10-26 20:25:00,38.1662180165126,-122.253621007053
761,HIGHWAY1103,2019-10-26 20:25:00,38.1662180165126,-122.253621007053
762,HIGHWAY1104,2019-10-26 20:25:00,38.1662180165126,-122.253621007053
763,HIGHWAY1105,2019-10-26 20:25:00,38.1662180165126,-122.253621007053
764,HIGHWAY1106,2019-10-26 20:25:00,38.1662180165126,-122.253621007053
765,HOLLISTER2102,2019-10-26 20:41:00,36.8628460929358,-121.406010889347
766,HOLLISTER2104,2019-10-26 20:08:00,36.8628460929358,-121.406010889347
767,HOLLISTER2105,2019-10-26 20:14:00,36.8628460929358,-121.406010889347
768,HOLLISTER2106,2019-10-26 20:21:00,36.8628460929358,-121.406010889347
770,HOPLAND1101,2019-10-26 17:44:00,38.9727931350181,-123.081121782563
773,IGNACIO1101,2019-10-26 20:25:00,38.0769286007939,-122.540563717676
774,IGNACIO1102,2019-10-26 20:25:00,38.0769286007939,-122.540563717676
775,IGNACIO1103,2019-10-26 20:25:00,38.0769286007939,-122.540563717676
776,IGNACIO1104,2019-10-26 20:25:00,38.0769286007939,-122.540563717676
777,IGNACIO1105,2019-10-26 20:25:00,38.0769286007939,-122.540563717676
779,JAMESON1102,2019-10-26 17:22:00,38.205506433821,-122.147877980596
780,JAMESON1103,2019-10-26 17:28:00,38.205506433821,-122.147877980596
781,JAMESON1105,2019-10-26 17:26:00,38.205506433821,-122.147877980596
782,JESSUP1101,2019-10-26 19:15:00,40.4617928215709,-122.327758721788
783,JESSUP1102,2019-10-26 19:15:00,40.4617928215709,-122.327758721788
784,JESSUP1103,2019-10-26 19:15:00,40.4617928215709,-122.327758721788
787,KERN OIL1106,2019-10-29 21:00:00,35.4407056097126,-119.020736061065
788,KESWICK1101,2019-10-26 18:49:00,40.6103492937684,-122.444082679094
790,LAKEVILLE1102,2019-10-26 17:43:00,38.2509556670473,-122.581645402139
791,LAKEWOOD1102,2019-10-26 20:13:00,37.9084101292426,-122.057334857148
792,LAKEWOOD2107,2019-10-26 20:23:00,37.9084101292426,-122.057334857148
793,LAKEWOOD2109,2019-10-26 20:40:00,37.9084101292426,-122.057334857148
794,LAKEWOOD2224,2019-10-26 20:55:00,37.9084101292426,-122.057334857148
795,LAMONT1102,2019-10-29 20:56:00,35.296774246433,-118.861432427075
796,LAS POSITAS2108,2019-10-26 20:13:00,37.7008242328294,-121.733244469123
797,LAS PULGAS0401,2019-10-26 22:14:00,33.3128500031481,-117.466922227059
800,LINCOLN1101,2019-10-26 17:17:00,34.1990149756932,-118.344078762827
801,LINCOLN1104,2019-10-26 17:10:00,34.1990149756932,-118.344078762827
807,LONE TREE2105,2019-10-26 23:33:00,37.9462358746114,-121.759797566478
808,LOS GATOS1101,2019-10-26 20:05:00,37.2264398115489,-121.977352160241
809,LOS GATOS1102,2019-10-26 20:37:00,37.2264398115489,-121.977352160241
810,LOS GATOS1106,2019-10-26 20:20:00,37.2264398115489,-121.977352160241
811,LOS GATOS1107,2019-10-26 20:50:00,37.2264398115489,-121.977352160241
812,LOS GATOS1108,2019-10-26 21:40:00,37.2264398115489,-121.977352160241
814,LOYOLA1102,2019-10-26 17:52:00,37.3610583768058,-122.099708384032
815,LUCERNE1103,2019-10-26 19:21:00,39.1103868560324,-122.812838170234
816,LUCERNE1106,2019-10-26 19:21:00,39.1103868560324,-122.812838170234
817,MADISON2101,2019-10-26 17:38:00,38.670686014266,-121.969346981372
822,MC KEE1103,2019-10-26 20:14:00,37.3662534085359,-121.843352474695
823,MC KEE1108,2019-10-26 20:20:00,37.3662534085359,-121.843352474695
824,MC KEE1111,2019-10-26 20:25:00,37.3662534085359,-121.843352474695
825,MENDOCINO1101,2019-10-26 17:44:00,39.2504835340313,-123.196390590583
826,MENLO1102,2019-10-26 20:37:00,37.4328083318284,-122.202758317955
827,MENLO1103,2019-10-26 21:07:00,37.4328083318284,-122.202758317955
830,MILPITAS1105,2019-10-26 20:22:00,37.4153824857083,-121.888372600434
831,MILPITAS1108,2019-10-26 21:30:00,37.4153824857083,-121.888372600434
832,MILPITAS1109,2019-10-26 20:11:00,37.4153824857083,-121.888372600434
843,MONTICELLO1101,2019-10-26 17:37:00,38.5085165894211,-122.214463638288
844,MORAGA1101,2019-10-26 22:05:00,37.8477639291833,-122.160831854805
845,MORAGA1102,2019-10-26 22:02:00,37.8477639291833,-122.160831854805
846,MORAGA1103,2019-10-26 22:02:00,37.8477639291833,-122.160831854805
847,MORAGA1104,2019-10-26 22:07:00,37.8477639291833,-122.160831854805
848,MORAGA1105,2019-10-26 22:07:00,37.8477639291833,-122.160831854805
849,NAPA1102,2019-10-26 17:20:00,38.2954518695612,-122.278915047906
850,NAPA1112,2019-10-26 17:20:00,38.2954518695612,-122.278915047906
854,NEWBURG1131,2019-10-26 22:42:00,40.5945929815603,-124.135207206331
855,NEWBURG1132,2019-10-26 22:42:00,40.5945929815603,-124.135207206331
856,NEWBURG1133,2019-10-26 22:42:00,40.5945929815603,-124.135207206331
857,NOVATO1102,2019-10-26 20:25:00,38.1086143985029,-122.56824321886
858,NOVATO1103,2019-10-26 20:25:00,38.1086143985029,-122.56824321886
859,NOVATO1104,2019-10-26 17:04:00,38.1086143985029,-122.56824321886
860,OAK0401,2019-10-26 21:28:00,37.9018833624664,-122.286300958125
869,ORINDA0401,2019-10-26 22:05:00,37.8836041765006,-122.193470649301
870,ORINDA0402,2019-10-26 22:05:00,37.8836041765006,-122.193470649301
873,PACIFICA1101,2019-10-26 20:06:00,37.5948009932592,-122.488816019759
874,PACIFICA1102,2019-10-26 20:09:00,37.5948009932592,-122.488816019759
875,PACIFICA1103,2019-10-26 20:10:00,37.5948009932592,-122.488816019759
876,PACIFICA1104,2019-10-26 20:10:00,37.5948009932592,-122.488816019759
877,PALO SECO0401,2019-10-26 23:35:00,37.8191065075991,-122.205955339657
878,PANORAMA1101,2019-10-26 17:02:00,40.4343679017283,-122.267922974427
879,PANORAMA1102,2019-10-26 17:01:00,40.4343679017283,-122.267922974427
890,PEABODY2106,2019-10-26 14:56:00,38.2854641118733,-121.970706101759
891,PEABODY2108,2019-10-26 16:18:00,38.2854641118733,-121.970706101759
892,PEABODY2113,2019-10-26 16:00:00,38.2854641118733,-121.970706101759
893,PENNGROVE1101,2019-10-26 17:57:00,38.315508557264,-122.681131482639
898,PHILO1101,2019-10-26 17:44:00,39.0639827362873,-123.437928143166
899,PHILO1102,2019-10-26 17:44:00,39.0639827362873,-123.437928143166
900,PIERCY2110,2019-10-26 21:14:00,37.2690951574954,-121.787246238598
915,PLAINFIELD1101,2019-10-26 17:41:00,38.619264012974,-121.794461311362
916,PRUNEDALE1110,2019-10-26 20:17:00,36.7853813013853,-121.671133117201
917,PUEBLO1104,2019-10-26 17:04:00,38.345219808788,-122.299453436491
918,PUEBLO1105,2019-10-26 17:12:00,38.345219808788,-122.299453436491
919,PUEBLO2102,2019-10-26 17:19:00,38.345219808788,-122.299453436491
920,PUEBLO2103,2019-10-26 17:25:00,38.345219808788,-122.299453436491
921,RADUM1105,2019-10-26 21:51:00,37.6725550146511,-121.85952801976
922,RALSTON1101,2019-10-26 20:06:00,37.511313888258,-122.340124997011
923,RALSTON1102,2019-10-26 20:13:00,37.511313888258,-122.340124997011
924,RED BLUFF1101,2019-10-26 17:00:00,40.1823866166108,-122.244617745567
925,RED BLUFF1103,2019-10-26 17:04:00,40.1823866166108,-122.244617745567
926,RED BLUFF1104,2019-10-26 17:03:00,40.1823866166108,-122.244617745567
927,RED BLUFF1105,2019-10-26 17:05:00,40.1823866166108,-122.244617745567
930,RIDGE0401,2019-10-26 21:59:00,37.8849824719445,-122.255105730169
931,RIDGE0402,2019-10-26 21:43:00,37.8849824719445,-122.255105730169
932,RINCON1101,2019-10-26 17:08:00,33.2858527747877,-116.958652781094
933,RINCON1102,2019-10-26 17:30:00,33.2858527747877,-116.958652781094
934,RINCON1103,2019-10-26 17:44:00,33.2858527747877,-116.958652781094
935,RINCON1104,2019-10-26 18:15:00,33.2858527747877,-116.958652781094
937,RIO DELL1101,2019-10-26 22:40:00,40.4953898181704,-124.099268059257
938,RIO DELL1102,2019-10-26 22:40:00,40.4953898181704,-124.099268059257
941,ROSSMOOR1101,2019-10-26 21:19:00,37.8646542162563,-122.080323275875
942,ROSSMOOR1102,2019-10-26 23:16:00,37.8646542162563,-122.080323275875
943,ROSSMOOR1104,2019-10-26 23:50:00,37.8646542162563,-122.080323275875
944,ROSSMOOR1106,2019-10-26 20:25:00,37.8646542162563,-122.080323275875
945,ROSSMOOR1107,2019-10-26 20:16:00,37.8646542162563,-122.080323275875
946,ROSSMOOR1108,2019-10-26 20:08:00,37.8646542162563,-122.080323275875
947,RUSS RANCH1101,2019-10-26 21:03:00,40.8204976111274,-123.828237545932
948,SAN CARLOS1103,2019-10-26 20:33:00,37.4997532987238,-122.244063409278
949,SAN CARLOS1104,2019-10-26 20:23:00,37.4997532987238,-122.244063409278
951,SAN JUSTO1101,2019-10-26 20:09:00,36.8568667355171,-121.511986908227
952,SAN RAFAEL1101,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
953,SAN RAFAEL1102,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
954,SAN RAFAEL1103,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
955,SAN RAFAEL1104,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
956,SAN RAFAEL1105,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
957,SAN RAFAEL1106,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
958,SAN RAFAEL1107,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
959,SAN RAFAEL1108,2019-10-26 17:20:00,37.9705781484182,-122.527215989705
960,SAN RAFAEL1109,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
961,SAN RAFAEL1110,2019-10-26 20:25:00,37.9705781484182,-122.527215989705
962,SAN RAMON2107,2019-10-26 20:17:00,37.7447257530459,-121.935909803562
963,SAN RAMON2108,2019-10-26 21:05:00,37.7447257530459,-121.935909803562
964,SARATOGA1103,2019-10-26 20:37:00,37.2810366267778,-122.015219816727
965,SARATOGA1104,2019-10-26 20:06:00,37.2810366267778,-122.015219816727
966,SARATOGA1105,2019-10-26 20:13:00,37.2810366267778,-122.015219816727
967,SARATOGA1106,2019-10-26 20:49:00,37.2810366267778,-122.015219816727
968,SARATOGA1107,2019-10-26 20:27:00,37.2810366267778,-122.015219816727
969,SARATOGA1115,2019-10-26 21:10:00,37.2810366267778,-122.015219816727
970,SAUSALITO0401,2019-10-26 20:25:00,37.8635684562865,-122.498850831239
971,SAUSALITO0402,2019-10-26 20:25:00,37.8635684562865,-122.498850831239
972,SAUSALITO1101,2019-10-26 20:25:00,37.8635684562865,-122.498850831239
973,SAUSALITO1102,2019-10-26 20:25:00,37.8635684562865,-122.498850831239
989,SOBRANTE1101,2019-10-26 20:13:00,37.9054580481755,-122.208095069105
990,SOBRANTE1102,2019-10-26 20:21:00,37.9054580481755,-122.208095069105
991,SOBRANTE1103,2019-10-26 20:30:00,37.9054580481755,-122.208095069105
995,SONOMA1102,2019-10-26 18:21:00,38.2765392653175,-122.462091289953
996,SONOMA1103,2019-10-26 18:17:00,38.2765392653175,-122.462091289953
997,SONOMA1104,2019-10-26 18:00:00,38.2765392653175,-122.462091289953
998,SONOMA1105,2019-10-26 17:53:00,38.2765392653175,-122.462091289953
999,SONOMA1106,2019-10-26 17:47:00,38.2765392653175,-122.462091289953
1000,SONOMA1107,2019-10-26 17:41:00,38.2765392653175,-122.462091289953
1001,SOQUEL0402,2019-10-26 20:27:00,33.9640333417431,-117.695397249647
1003,STAFFORD1101,2019-10-26 17:05:00,38.1199163896913,-122.614015083725
1004,STAFFORD1102,2019-10-26 17:16:00,38.1199163896913,-122.614015083725
1005,STAGG2107,2019-10-26 17:59:00,37.9922990315874,-121.34862733051
1008,STATION AEUREKA1103,2019-10-26 22:48:00,40.7937528768765,-124.183270271494
1009,STATION AEUREKA1106,2019-10-26 22:48:00,40.7937528768765,-124.183270271494
1010,STATION AEUREKA1107,2019-10-26 22:48:00,40.7937528768765,-124.183270271494
1011,STATION EEUREKA1101,2019-10-26 22:49:00,40.7934324220744,-124.180313467792
1012,STATION EEUREKA1104,2019-10-26 22:49:00,40.7934324220744,-124.180313467792
1013,STATION EEUREKA1105,2019-10-26 22:49:00,40.7934324220744,-124.180313467792
1014,STELLING1109,2019-10-26 23:59:00,37.3359950150821,-122.043177011634
1015,STELLING1110,2019-10-26 20:43:00,37.3359950150821,-122.043177011634
1019,SUNOL1101,2019-10-26 20:10:00,37.5869026582872,-121.869684001036
1020,SWIFT2102,2019-10-26 20:29:00,37.3225680192999,-121.796959988177
1021,SWIFT2107,2019-10-26 20:26:00,37.3225680192999,-121.796959988177
1022,SWIFT2109,2019-10-26 20:28:00,37.3225680192999,-121.796959988177
1023,SWIFT2110,2019-10-26 20:28:00,37.3225680192999,-121.796959988177
1026,TASSAJARA2103,2019-10-26 20:36:00,37.7999449878799,-121.907853957118
1027,TASSAJARA2104,2019-10-26 20:20:00,37.7999449878799,-121.907853957118
1028,TASSAJARA2106,2019-10-26 20:59:00,37.7999449878799,-121.907853957118
1029,TASSAJARA2107,2019-10-26 20:15:00,37.7999449878799,-121.907853957118
1030,TASSAJARA2108,2019-10-26 20:05:00,37.7999449878799,-121.907853957118
1031,TASSAJARA2112,2019-10-26 20:15:00,37.7999449878799,-121.907853957118
1032,TASSAJARA2113,2019-10-26 21:43:00,37.7999449878799,-121.907853957118
1035,TIDE WATER2106,2019-10-26 21:36:00,38.0196442041148,-122.061857033496
1037,TRINIDAD1101,2019-10-26 22:20:00,41.0647368816441,-124.128423239171
1038,TRINIDAD1102,2019-10-26 22:20:00,41.0647368816441,-124.128423239171
1039,TULUCAY1101,2019-10-26 17:11:00,38.2478290208396,-122.267948988
1040,TYLER1103,2019-10-26 17:57:00,40.1384747493391,-122.208840881355
1041,TYLER1104,2019-10-26 17:57:00,40.1384747493391,-122.208840881355
1042,TYLER1105,2019-10-26 17:57:00,40.1384747493391,-122.208840881355
1043,UKIAH1111,2019-10-26 19:06:00,39.1431495664323,-123.191814918135
1044,UKIAH1113,2019-10-26 19:06:00,39.1431495664323,-123.191814918135
1045,UKIAH1114,2019-10-26 19:06:00,39.1431495664323,-123.191814918135
1046,UKIAH1115,2019-10-26 19:06:00,39.1431495664323,-123.191814918135
1047,UPPER LAKE1101,2019-10-26 17:44:00,39.1457404903959,-122.916658401991
1048,VACAVILLE1104,2019-10-26 18:15:00,38.3565241316156,-121.980501019394
1049,VACAVILLE1108,2019-10-26 19:25:00,38.3565241316156,-121.980501019394
1050,VACAVILLE1109,2019-10-26 19:35:00,38.3565241316156,-121.980501019394
1051,VACAVILLE1111,2019-10-26 19:29:00,38.3565241316156,-121.980501019394
1052,VASCO1102,2019-10-26 20:36:00,37.711119241469,-121.715874941143
1053,VASONA1102,2019-10-26 21:34:00,37.2537629596177,-121.966277236059
1054,VINA1101,2019-10-26 18:06:00,39.9416370534073,-122.041701501801
1055,VINEYARD2105,2019-10-26 20:46:00,37.669689294754,-121.854437592466
1056,VINEYARD2107,2019-10-26 21:21:00,37.669689294754,-121.854437592466
1057,VINEYARD2108,2019-10-26 20:46:00,37.669689294754,-121.854437592466
1058,VINEYARD2110,2019-10-26 20:11:00,37.669689294754,-121.854437592466
1061,WALDO0401,2019-10-26 22:32:00,37.9094259387437,-122.306877626884
1062,WALDO0402,2019-10-26 22:27:00,37.9094259387437,-122.306877626884
1063,WATERSHED0402,2019-10-26 20:17:00,37.4872971959661,-122.311219544563
1064,WAYNE0401,2019-10-26 20:37:00,34.68507478865,-118.788553760849
1069,WESTLEY1103,2019-10-27 00:02:00,37.5169430285155,-121.231136327939
1071,WHITMORE1101,2019-10-26 18:28:00,40.6290338570395,-121.915818069377
1079,WOOD0401,2019-10-26 20:13:00,33.8803141981645,-117.832033492008
1082,WOODSIDE1101,2019-10-26 20:20:00,37.4370806061483,-122.242194438366
1083,WOODSIDE1102,2019-10-26 21:56:00,37.4370806061483,-122.242194438366
1084,WOODSIDE1104,2019-10-26 21:07:00,37.4370806061483,-122.242194438366
1085,WOODWARD2108,2019-10-27 13:39:00,36.8962770171285,-119.751000979894
1093,ALHAMBRA-1105,2019-10-26 21:25:00,37.9939232223922,-122.130115571237
1094,ANDERSON1103,2019-11-20 08:14:00,40.4497341175796,-122.305045896869
1096,CALISTOGA1101,2019-11-20 07:15:00,38.592088042243,-122.578610444001
1097,CALISTOGA1102,2019-11-20 07:15:00,38.592088042243,-122.578610444001
1102,DESCHUTES1101,2019-11-20 08:25:00,40.5553528308284,-122.239804775683
1103,DESCHUTES1104,2019-11-20 08:24:00,40.5553528308284,-122.239804775683
1104,DUNBAR1101,2019-11-20 07:03:00,38.383395007655,-122.527909004248
1105,DUNBAR1103,2019-11-20 07:09:00,38.383395007655,-122.527909004248
1107,FULTON1107,2019-11-20 07:12:00,38.4978184237796,-122.760668946971
1108,GIRVAN1101,2019-11-20 08:28:00,40.5133273703814,-122.378774476649
1112,HOPLAND1101,2019-11-20 07:30:00,38.9727931350181,-123.081121782563
1113,JESSUP1101,2019-11-20 08:10:00,40.4617928215709,-122.327758721788
1114,JESSUP1102,2019-11-20 08:16:00,40.4617928215709,-122.327758721788
1115,JESSUP1103,2019-11-20 08:07:00,40.4617928215709,-122.327758721788
1118,MADISON2101,2019-11-20 07:39:00,38.670686014266,-121.969346981372
1119,MIDDLETOWN1101,2019-11-20 07:15:00,38.7529172124159,-122.608722488845
1120,MIDDLETOWN1102,2019-11-20 07:15:00,38.7529172124159,-122.608722488845
1121,MIDDLETOWN1103,2019-11-20 07:15:00,38.7529172124159,-122.608722488845
1122,MONTICELLO1101,2019-11-20 08:08:00,38.5085165894211,-122.214463638288
1123,OREGON TRAIL1103,2019-11-20 08:14:00,40.619045588007,-122.322060242415
1124,OREGON TRAIL1104,2019-11-20 08:13:00,40.619045588007,-122.322060242415
1125,PANORAMA1101,2019-11-20 08:15:00,40.4343679017283,-122.267922974427
1126,PANORAMA1102,2019-11-20 08:13:00,40.4343679017283,-122.267922974427
1127,PUEBLO1104,2019-11-20 07:11:00,38.345219808788,-122.299453436491
1128,PUEBLO1105,2019-11-20 07:15:00,38.345219808788,-122.299453436491
1129,PUEBLO2102,2019-11-20 07:09:00,38.345219808788,-122.299453436491
1130,PUEBLO2103,2019-11-20 07:56:00,38.345219808788,-122.299453436491
1131,PUTAH CREEK1102,2019-11-20 07:38:00,38.5228267541182,-121.995080945512
1132,RED BLUFF1101,2019-11-20 08:16:00,40.1823866166108,-122.244617745567
1133,RED BLUFF1103,2019-11-20 08:14:00,40.1823866166108,-122.244617745567
1134,RED BLUFF1104,2019-11-20 08:10:00,40.1823866166108,-122.244617745567
1135,RED BLUFF1105,2019-11-20 08:07:00,40.1823866166108,-122.244617745567
1137,RINCON1101,2019-11-20 07:09:00,33.2858527747877,-116.958652781094
1138,RINCON1103,2019-11-20 07:04:00,33.2858527747877,-116.958652781094
1139,SANTA ROSA A1104,2019-11-20 07:12:00,38.4367755070122,-122.713432857164
1140,SILVERADO2102,2019-11-20 07:09:00,38.4998179385502,-122.459110675812
1141,SILVERADO2103,2019-11-20 08:51:00,38.4998179385502,-122.459110675812
1142,SILVERADO2104,2019-11-20 07:10:00,38.4998179385502,-122.459110675812
1143,SILVERADO2105,2019-11-20 06:48:00,38.4998179385502,-122.459110675812
1144,TYLER1105,2019-11-20 08:22:00,40.1384747493391,-122.208840881355
1145,VACAVILLE1108,2019-11-20 07:14:00,38.3565241316156,-121.980501019394
1148,WHITMORE1101,2019-11-20 08:18:00,40.6290338570395,-121.915818069377
1150,ALLEGHANY,2020-09-07 21:57:00,39.4654815558529,-120.844800939297
1151,ALLEGHANY,2020-09-07 21:57:00,39.4654815558529,-120.844800939297
1152,ALPINE,2020-09-07 23:03:00,32.8277326448652,-116.789894264748
1153,ALPINE,2020-09-07 23:03:00,32.8277326448652,-116.789894264748
1155,APPLE HILL,2020-09-08 01:15:00,38.7396829674102,-120.677165094886
1156,APPLE HILL,2020-09-08 01:13:00,38.7396829674102,-120.677165094886
1157,APPLE HILL,2020-09-08 01:08:00,38.7396829674102,-120.677165094886
1161,BONNIE NOOK,2020-09-07 23:27:00,39.2147078693068,-120.809292450506
1162,BONNIE NOOK,2020-09-07 23:27:00,39.2147078693068,-120.809292450506
1178,CAL WATER,2020-09-08 19:13:00,35.4220268575537,-118.900763164666
1179,CALISTOGA,2020-09-07 20:08:00,38.592088042243,-122.578610444001
1180,CALISTOGA,2020-09-07 21:22:00,38.592088042243,-122.578610444001
1186,COLUMBIA HILL,2020-09-07 15:26:00,39.331840213781,-121.101350327222
1187,CURTIS,2020-09-07 18:05:00,37.9744325633102,-120.319906817926
1188,CURTIS,2020-09-07 23:08:00,37.9744325633102,-120.319906817926
1189,CURTIS,2020-09-07 23:10:00,37.9744325633102,-120.319906817926
1190,CURTIS,2020-09-07 23:05:00,37.9744325633102,-120.319906817926
1191,CURTIS,2020-09-07 23:14:00,37.9744325633102,-120.319906817926
1192,DESCHUTES,2020-09-08 00:56:00,40.5553528308284,-122.239804775683
1193,DIAMOND SPRINGS,2020-09-07 18:28:00,38.6934122861058,-120.825894807298
1195,DRUM,2020-09-08 01:42:00,39.2566672289509,-120.766795738802
1196,DUNBAR,2020-09-07 20:38:00,38.383395007655,-122.527909004248
1197,DUNBAR,2020-09-07 20:25:00,38.383395007655,-122.527909004248
1199,EL DORADO PH,2020-09-08 01:21:00,38.7956054290149,-120.621921461011
1200,EL DORADO PH,2020-09-08 01:19:00,38.7956054290149,-120.621921461011
1201,FORESTHILL,2020-09-08 02:06:00,39.0193016687429,-120.830245241687
1202,FORESTHILL,2020-09-08 02:06:00,39.0193016687429,-120.830245241687
1204,FROGTOWN,2020-09-07 23:15:00,38.0571527997142,-120.533971051296
1205,FROGTOWN,2020-09-07 23:44:00,38.0571527997142,-120.533971051296
1211,LAMONT,2020-09-08 19:10:00,35.296774246433,-118.861432427075
1213,MAPLE CREEK,2020-09-08 00:29:00,40.7678991070624,-123.873700206482
1216,MIDDLETOWN,2020-09-07 22:08:00,38.7529172124159,-122.608722488845
