,circuit_name,deenergize_time,latitude,longitude
208,CALAVERAS CEMENT1101,2019-10-09 15:45:00,38.1698969240712,-120.667227747475
235,CURTIS1701,2019-10-09 15:28:00,37.9744325633102,-120.319906817926
236,CURTIS1702,2019-10-09 15:28:00,37.9744325633102,-120.319906817926
237,CURTIS1703,2019-10-09 15:28:00,37.9744325633102,-120.319906817926
238,CURTIS1704,2019-10-09 15:26:00,37.9744325633102,-120.319906817926
239,CURTIS1705,2019-10-09 15:23:00,37.9744325633102,-120.319906817926
259,ELECTRA1101,2019-10-09 00:40:00,38.331545188417,-120.669799259706
260,ELECTRA1102,2019-10-09 00:36:00,38.331545188417,-120.669799259706
273,FROGTOWN1701,2019-10-09 15:24:00,38.0571527997142,-120.533971051296
274,FROGTOWN1702,2019-10-09 15:25:00,38.0571527997142,-120.533971051296
342,MARTELL1101,2019-10-09 00:27:00,38.3691079933144,-120.796754021794
343,MARTELL1102,2019-10-09 00:27:00,38.3691079933144,-120.796754021794
406,PINE GROVE1101,2019-10-09 00:31:00,38.4127977031006,-120.660233944587
407,PINE GROVE1102,2019-10-09 00:32:00,38.4127977031006,-120.660233944587
