X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
-13035694.5033,4112744.2245,2449,SCE,,CEC,SUBSTATION,307337,Black Mt.,115,92307,CA,San Bernardino County,Unincorporated,-117.101636113858,34.6228416654565
-13035755.1103,4112535.6769,2450,SCE,,CEC,SUBSTATION,310088,Southcap,115,92307,CA,San Bernardino County,Unincorporated,-117.102180555976,34.6212999995269
-13035493.8186,4112566.4892,2451,SCE,,CEC,,,Southdown,,92307,CA,San Bernardino County,Unincorporated,-117.099833333359,34.6215277777857
-13017832.7323,4080353.7142,2452,SCE,,CEC,SUBSTATION,300252,Pluess,115,92356,CA,San Bernardino County,Unincorporated,-116.941181095222,34.3830553932674
-13059167.1452,4105057.575,2453,SCE,"27, LADWP-N, LADWP-S",CEC,SUBSTATION,301453,Soport,115,92394,CA,San Bernardino County,Victorville,-117.312494444375,34.5660000001202
-13327898.5202,4083200.3342,2454,SCE,,CEC,SUBSTATION,304315,Playa,66,93109,CA,Santa Barbara County,Santa Barbara,-119.726549458746,34.4041564961841
-12706258.3863,4068252.2481,2455,WAPA,,CEC,,,Parker,230,92267,CA,San Bernardino County,Unincorporated,-114.142261124285,34.2932916624286
-12706165.3097,4067947.9597,2456,WAPA,,CEC,SUBSTATION,307545,Parker 2,230,92267,CA,San Bernardino County,Unincorporated,-114.141425002122,34.2910333372937
-13060391.5795,4070162.9365,2457,Other,,CEC,SUBSTATION,308764,Mojave Siphon,115,92407,CA,San Bernardino County,Unincorporated,-117.323493724368,34.3074707539831
-13030960.0168,4048374.4616,2458,SCE,,CEC,SUBSTATION,302313,Santa Ana 1,33,92359,CA,San Bernardino County,Unincorporated,-117.059105498536,34.1456380435366
-13036151.6045,4042039.8791,2459,SCE,,CEC,SUBSTATION,301653,Greenspot,,92346,CA,San Bernardino County,Highland,-117.105742324253,34.098529968021
-13033006.7574,4038770.3822,2460,SCE,,CEC,SUBSTATION,308499,Crafton Hills,115,92359,CA,San Bernardino County,Unincorporated,-117.077491682155,34.0742055961115
-13035412.3155,4043210.591,2461,SCE,,CEC,SUBSTATION,305574,Santa Ana 3,33,92359,CA,San Bernardino County,Unincorporated,-117.099101178271,34.1072381205754
-13045407.3262,4039289.642,2462,SCE,,CEC,SUBSTATION,306467,Purewater,115,92374,CA,San Bernardino County,Redlands,-117.188887887042,34.0780692469828
-13051140.3567,4039478.2873,2463,SCE,,CEC,,,Mountainview,,92408,CA,San Bernardino County,Redlands,-117.240388576237,34.0794728549982
-13064551.1769,4034415.8044,2464,SCE,,CEC,SUBSTATION,305739,Agua Mansa,,92324,CA,San Bernardino County,Colton,-117.360860023467,34.0417976002882
-13028795.5574,4040627.9917,2465,SCE,,CEC,SUBSTATION,306038,Mill Creek 3,,92399,CA,San Bernardino County,Unincorporated,-117.039661828699,34.0880266794518
-13087633.9914,4034713.9325,2466,SCE,,CEC,SUBSTATION,301954,Milliken,66,91761,CA,San Bernardino County,Ontario,-117.568216474216,34.0440167484247
-13100150.0703,4027448.9204,2467,SCE,,CEC,SUBSTATION,309252,OLS Energy Chino,66,91710,CA,San Bernardino County,Chino,-117.68065032388,33.9899223213284
-12987135.0874,4022276.2365,2468,SCE,,CEC,SUBSTATION,304896,Pan Aero,115,92282,CA,Riverside County,Unincorporated,-116.665419458967,33.951386122485
-12987294.3351,4022089.1045,2469,SCE,,CEC,SUBSTATION,302868,Seawind,115,92282,CA,Riverside County,Unincorporated,-116.666850005669,33.9499916722129
-12993028.1402,4017531.0991,2470,SCE,,CEC,SUBSTATION,308405,Unknown,115,92282,CA,Riverside County,Unincorporated,-116.718357653065,33.9160197660656
-12984617.7184,4017764.3187,2471,SCE,,CEC,SUBSTATION,301497,Renwind,115,92282,CA,Riverside County,Palm Springs,-116.64280554868,33.9177583366631
-12981602.8128,4020371.6094,2472,SCE,,CEC,SUBSTATION,307141,Venwind,,92282,CA,Riverside County,Unincorporated,-116.615722191134,33.9371923609251
-12981500.7731,4018903.4977,2473,SCE,,CEC,,,Sanwind,,92282,CA,Riverside County,Unincorporated,-116.614805552807,33.9262500078004
-12977754.8524,4018153.6363,2474,SCE,,CEC,SUBSTATION,309062,Tiffanywind,115,92258,CA,Riverside County,Unincorporated,-116.581155374492,33.9206604839667
-12977594.0758,4018301.6592,2475,SCE,,CEC,SUBSTATION,303773,Buckwind,115,92258,CA,Riverside County,Palm Springs,-116.579711093955,33.921763886798
-12976399.5568,4019623.134,2476,SCE,,CEC,SUBSTATION,304580,Terawind,,92258,CA,Riverside County,Unincorporated,-116.568980547279,33.9316138858705
-12977608.3012,4016365.5637,2477,SCE,,CEC,SUBSTATION,304962,Altwind,115,92240,CA,Riverside County,Palm Springs,-116.579838882724,33.9073305764409
-12977552.0239,4016349.9125,2478,SCE,,CEC,SUBSTATION,305779,Mountwind,115,92240,CA,Riverside County,Palm Springs,-116.579333335426,33.9072138889527
-12974608.5309,4016808.4582,2479,SCE,,CEC,SUBSTATION,309947,Indigo,115,92240,CA,Riverside County,Palm Springs,-116.552891488055,33.9106325063287
-13057062.9721,4019509.469,2480,Other,,CEC,SUBSTATION,300905,Springs Generation,66,92507,CA,Riverside County,Riverside,-117.293592335847,33.9307666953441
-12964753.6792,4012379.2641,2481,SCE,,CEC,SUBSTATION,300743,Capwind,115,92241,CA,Riverside County,Cathedral City,-116.464363848684,33.8776055942489
-13074796.5884,4023723.4871,2482,Other,,CEC,SUBSTATION,307361,Rerc,66,92504,CA,Riverside County,Riverside,-117.452896121259,33.9621698156329
-12852242.2765,4003429.4131,2483,SCE,,CEC,SUBSTATION,306150,Eagle Mt.,230,92239,CA,Riverside County,Unincorporated,-115.453656721822,33.8108307490259
-12863967.0813,3984739.3135,2484,SCE,"46, 42",CEC,SUBSTATION,303223,Capacitor,500,92239,CA,Riverside County,Unincorporated,-115.558982435322,33.6712157621049
-13074908.0892,4009321.3188,2485,SCE,,CEC,SUBSTATION,301999,MWD Lake Mathews,66,92503,CA,Riverside County,Unincorporated,-117.453897749791,33.8547961312797
-12994837.1557,4017680.703,2486,SCE,,CEC,SUBSTATION,309804,Banwind,,92230,CA,Riverside County,Unincorporated,-116.734608315946,33.9171350152225
-13044760.0847,4006755.2996,2487,SCE,,CEC,SUBSTATION,310193,Perris,,92571,CA,Riverside County,Unincorporated,-117.183073617745,33.8356512839002
-13119784.0276,4009137.8301,2488,Other,,CEC,SUBSTATION,301351,Dowling,69,92806,CA,Orange County,Anaheim,-117.857025163251,33.853427280947
-13125836.4333,4006138.6453,2489,Other,,CEC,SUBSTATION,300515,Anaheim,69,92805,CA,Orange County,Anaheim,-117.911394849286,33.8310498398063
-13124650.8987,4002580.9463,2490,Other,,CEC,SUBSTATION,304005,Katella,69,92805,CA,Orange County,Anaheim,-117.900745009935,33.8044976303159
-13077966.7739,3996650.4938,2491,SCE,,CEC,SUBSTATION,300882,Ivyglen Meter,,92883,CA,Riverside County,Unincorporated,-117.48137438217,33.7602185082362
-12944732.2368,3998422.7764,2492,IID,,CEC,SUBSTATION,309327,Avenue 42,92,92203,CA,Riverside County,Unincorporated,-116.284508171315,33.7734534747397
-12934949.8523,3994331.4302,2493,IID,,CEC,SUBSTATION,306397,Shadow Hills,92,92203,CA,Riverside County,Indio,-116.196631516365,33.7428972305326
-13043295.1535,3993743.9018,2494,SCE,,CEC,SUBSTATION,307783,Inland Empire,,92585,CA,Riverside County,Menifee,-117.169913916545,33.7385083765872
-13064499.8872,3988625.1399,2495,SCE,,CEC,,,Fogarty,,92530,CA,Riverside County,Lake Elsinore,-117.360399280918,33.7002615808533
-12930554.0531,3984569.2253,2496,IID,,CEC,SUBSTATION,309333,Avenue 52,,92236,CA,Riverside County,Coachella,-116.157143380157,33.6699441605424
-12932262.5177,3985453.6813,2497,IID,,CEC,SUBSTATION,304678,Coachella Switching,,92236,CA,Riverside County,Coachella,-116.172490778838,33.6765562633425
-12943106.6161,3988485.2473,2498,IID,,CEC,SUBSTATION,309859,Avenue 48,92,92253,CA,Riverside County,La Quinta,-116.269904972478,33.6992160810712
-12939694.2786,3979279.4268,2499,IID,,CEC,SUBSTATION,300979,Avenue 58,161,92253,CA,Riverside County,La Quinta,-116.239251423437,33.6303875605831
-13032153.3249,3986046.4885,2500,Other,,CEC,SUBSTATION,309657,MWD Eastside Res,115,92596,CA,Riverside County,Unincorporated,-117.069825167319,33.6809877443343
-13040634.3056,3986887.599,2501,SCE,,CEC,SUBSTATION,306428,Sun City,115,92584,CA,Riverside County,Menifee,-117.146011113424,33.6872750039286
-13045452.4469,3947807.7063,2502,SDG&E,,CEC,SUBSTATION,304982,Red Mt.,,92028,CA,San Diego County,Unincorporated,-117.189293213245,33.394669738746
-13086077.9301,3944477.0015,2503,SCE,44,CEC,SUBSTATION,308846,San Onofre,230,92672,CA,San Diego County,Unincorporated,-117.554238138301,33.3696857770208
-13040120.3791,3904399.3593,2504,SDG&E,,CEC,SUBSTATION,302181,Olivanhain,69,92029,CA,San Diego County,Unincorporated,-117.141394433136,33.0684972373416
-13037434.7977,3911367.9715,2505,SDG&E,,CEC,SUBSTATION,308981,Calpeak Power Enterprise 7,230,92029,CA,San Diego County,Escondido,-117.11726944463,33.1209416667884
-13042847.8631,3878867.1557,2506,SDG&E,,CEC,SUBSTATION,303864,Miramar Gt,,92121,CA,San Diego County,San Diego,-117.165895838594,32.8760797891712
-13049145.2248,3879865.4401,2507,SDG&E,,CEC,SUBSTATION,304980,UC San Diego,69,92037,CA,San Diego County,San Diego,-117.222466001351,32.883610995853
-13040352.4308,3855087.9594,2508,SDG&E,,CEC,,,Main Street,230,92113,CA,San Diego County,San Diego,-117.143478988714,32.6964969933692
-13045447.8134,3856226.2372,2509,SDG&E,,CEC,SUBSTATION,303970,North Island,,92118,CA,San Diego County,Coronado,-117.189251589408,32.7051016365173
-13037151.6212,3851684.8665,2510,SDG&E,,CEC,SUBSTATION,306730,Naval Station,69,92136,CA,San Diego County,National City,-117.114725627395,32.6707668686595
-13030895.1342,3841232.8403,2511,SDG&E,,CEC,SUBSTATION,303175,MMC Chula,69,91911,CA,San Diego County,Chula Vista,-117.05852264767,32.5916947996461
-13018182.5427,3837877.3796,2512,SDG&E,,CEC,SUBSTATION,302409,Larkspur Energy Facility,93,92154,CA,San Diego County,San Diego,-116.94432349576,32.5662951280479
-13506736.665,4737950.698,2513,Other,,CEC,SUBSTATION,308837,Beale Afb 2,60,95901,CA,Yuba County,Unincorporated,-121.33307984739,39.1135568733817
-13507208.7502,4735687.2179,2514,Other,,CEC,SUBSTATION,301514,Beale Afb 1,60,95903,CA,Yuba County,Unincorporated,-121.337320661098,39.0977786445877
-13554265.7361,4675743.1642,2515,PG&E,,CEC,SUBSTATION,309802,Woodland,115,95776,CA,Yolo County,Woodland,-121.76004075764,38.6786377063626
-13528003.528,4665558.1987,2516,SMUD,,CEC,SUBSTATION,301423,Dist. 1000,60,95833,CA,Sacramento County,Sacramento,-121.524123328648,38.6071767509543
-13362106.2155,4614299.6822,2517,PG&E,H2,CEC,SUBSTATION,309372,Donnells-Curtis,115,95335,CA,Tuolumne County,Unincorporated,-120.033842414201,38.2464500769973
-13366894.919,4608124.4387,2518,PG&E,,CEC,SUBSTATION,308371,Beardsley,115,95335,CA,Tuolumne County,Unincorporated,-120.076860069159,38.2028708868095
-13375037.0413,4605752.5816,2519,PG&E,,CEC,SUBSTATION,300109,Sand Bar,115,95335,CA,Tuolumne County,Unincorporated,-120.150001998369,38.1861255616437
-13399548.172,4598924.5385,2520,Other,H3,CEC,SUBSTATION,302290,Stanislaus,115,95346,CA,Tuolumne County,Unincorporated,-120.370189232432,38.1378980427452
-13391602.3902,4552548.3328,2521,Other,H1,CEC,SUBSTATION,302314,New Moccasin Cr,,95321,CA,Tuolumne County,Unincorporated,-120.298811059872,37.8094924595335
-13405106.5666,4536659.357,2522,Other,,CEC,SUBSTATION,305600,Don Pedro,69,95329,CA,Tuolumne County,Unincorporated,-120.420121140264,37.696639603103
-13223534.4846,4319326.5995,2523,SCE,,CEC,SUBSTATION,304617,Tule,66,93265,CA,Tulare County,Unincorporated,-118.789031375786,36.135823448907
-13265597.525,4055141.0987,2524,SCE,,CEC,SUBSTATION,310028,Oxgen,66,93030,CA,Ventura County,Oxnard,-119.166890097222,34.1959301568226
-13274756.2028,4056693.1181,2525,SCE,,CEC,SUBSTATION,309305,Mandalay,,93035,CA,Ventura County,Oxnard,-119.249163899398,34.2074611048529
-13267369.17,4048015.6587,2526,SCE,,CEC,,,Willamette,,93033,CA,Ventura County,Oxnard,-119.182805054468,34.1429704530186
-13267557.1713,4047769.0589,2527,SCE,,CEC,SUBSTATION,301896,Oxnard Wastewater ,66,93033,CA,Ventura County,Oxnard,-119.184493899057,34.1411370102798
-13270307.7509,4049858.729,2528,SCE,,CEC,SUBSTATION,300169,Lehman,,93043,CA,Ventura County,Port Hueneme,-119.209202776378,34.1566722258337
-12745008.2446,3861704.6128,2529,Other,46,CEC,,,North Gila,500,85365,AZ,,,-114.490357023103,32.7465029996389
-12742694.1457,3853476.7065,2530,WAPA,,CEC,,,Gila,161,85365,AZ,,,-114.469569119321,32.6843155469701
-13504902.0838,5161969.9862,2531,PG&E,66,CEC,,,Malin,500,97623,OR,,,-121.316599524345,42.0066123012141
-13513091.051,5172950.2033,2532,Other,66,CEC,,,Captain Jack,500,97623,OR,,,-121.390162268311,42.0798640125746
-13566175.5737,4722508.5219,2533,PG&E,,CEC,SUBSTATION,303464,Wilkins Slough,60,95912,CA,Colusa County,Unincorporated,-121.86702864939,39.0058426870546
-13459543.8932,4857336.6197,2534,Other,,CEC,,,Sierra Pacific,,95971,CA,Plumas County,Unincorporated,-120.909139965448,39.9407545243712
-13457222.1621,4856415.2239,2535,Other,,CEC,SUBSTATION,302166,Quincy,60,95971,CA,Plumas County,Unincorporated,-120.88828350018,39.9344081520912
-13598619.686,4610278.8266,2536,PG&E,,CEC,SUBSTATION,307253,PG&E Pumping Station,60,94503,CA,Solano County,Unincorporated,-122.15847906827,38.218077540721
-13558445.3205,4647018.4975,2537,Other,,CEC,SUBSTATION,308278,Dixon Canning,,95620,CA,Solano County,Unincorporated,-121.797586602903,38.4769134788164
-13058186.1541,4163351.8299,2538,SCE,46,CEC,SUBSTATION,304560,Sandlot,,92347,CA,San Bernardino County,Unincorporated,-117.303682051104,34.9961049132083
-13501887.601,4661417.946,2539,SMUD,,CEC,SUBSTATION,309334,Reserver Intl,60,95670,CA,Sacramento County,Rancho Cordova,-121.28951996403,38.5781070540096
-13504600.8344,4618185.0519,2540,SMUD,,CEC,SUBSTATION,306226,Live Oak,60,95632,CA,Sacramento County,Galt,-121.313893354429,38.2738560620321
-13558356.0503,4618556.5339,2541,PG&E,,CEC,SUBSTATION,305783,Barker Slough Pumping Station,115,94571,CA,Solano County,Unincorporated,-121.79678467503,38.2764758192872
-13511614.9343,4587744.9562,2542,PG&E,,CEC,SUBSTATION,308241,Eight Mile,230,95209,CA,San Joaquin County,Unincorporated,-121.376902086478,38.0588660778513
-13612952.1522,4581593.6792,2543,PG&E,,CEC,SUBSTATION,308363,Hercules Ms,60,94547,CA,Contra Costa County,Hercules,-122.287229803129,38.0153443320298
-13603904.7203,4553903.052,2544,PG&E,,CEC,SUBSTATION,309164,Palo Seco,115,94611,CA,Alameda County,Oakland,-122.205955339657,37.8191065075991
-13605988.1892,4547077.2702,2545,Other,,CEC,SUBSTATION,300273,Owens-Brockway,115,94601,CA,Alameda County,Oakland,-122.224671458897,37.7706531845759
-13577223.8759,4474537.3447,2546,PG&E,,CEC,SUBSTATION,303819,Vasona,230,95032,CA,Santa Clara County,Los Gatos,-121.966277236059,37.2537629596177
-13554692.0065,4425562.9172,2547,Other,,CEC,SUBSTATION,310409,Agrilink Foods,,95076,CA,Santa Cruz County,Watsonville,-121.763870009335,36.9027706220103
-13553805.8184,4425560.3096,2548,PG&E,,CEC,SUBSTATION,307525,Watsonville,60,95076,CA,Santa Cruz County,Watsonville,-121.755909246564,36.9027518909022
-13474440.1177,4529051.7239,2549,Other,,CEC,SUBSTATION,302361,Rosemore B,230,95358,CA,Stanislaus County,Unincorporated,-121.042955027146,37.6425447990989
-13429607.4073,4402324.6202,2550,Other,,CEC,SUBSTATION,300298,Westland #1 RA PP,,93622,CA,Fresno County,Unincorporated,-120.640215936632,36.7356574766738
-13558309.335,4826806.1052,2551,PG&E,,CEC,SUBSTATION,306199,Notre Dame,115,95928,CA,Butte County,Chico,-121.796365024541,39.73015382806
-13660373.6935,4688238.4176,2552,Other,,CEC,SUBSTATION,306482,Santa Rosa Geothermal,230,95461,CA,Lake County,Unincorporated,-122.713224756142,38.7662110061957
-13660229.297,4688189.2465,2553,PG&E,,CEC,,,Unknown,230,95461,CA,Lake County,Unincorporated,-122.711927620872,38.7658665998529
-13565853.5914,4581317.3996,2554,Other,,CEC,SUBSTATION,308398,Union Carbide,115,94565,CA,Contra Costa County,Pittsburg,-121.864136233271,38.0133889810956
-13587124.4973,4580052.4795,2555,Other,,CEC,SUBSTATION,309227,SFPP LP,,94520,CA,Contra Costa County,Unincorporated,-122.055216031863,38.0044359264424
-13553080.7409,4576961.0665,2556,WAPA,,CEC,SUBSTATION,300705,Contra Costa 4,69,94531,CA,Contra Costa County,Antioch,-121.749395764566,37.9825504262258
-13538288.5464,4546594.0093,2557,Other,,CEC,SUBSTATION,310206,Unknown,230,94514,CA,Alameda County,Unincorporated,-121.616515220143,37.7672215164939
-13538058.5468,4546187.7958,2558,Other,,CEC,SUBSTATION,300960,Flowind Corp,230,94514,CA,Alameda County,Unincorporated,-121.614449098939,37.764336844089
-13156498.1539,4412024.8407,2559,SCE,,CEC,SUBSTATION,309635,Unknown,,93526,CA,Inyo County,Unincorporated,-118.186833771471,36.8054588617743
-13401523.0308,4325546.5782,2560,PG&E,,CEC,SUBSTATION,306404,Coalinga Cogen,60,93210,CA,Fresno County,Unincorporated,-120.38792969092,36.1809363293073
-13386348.3729,4343018.8053,2561,WAPA,,CEC,SUBSTATION,307568,Pleasant Valley Pumps,60,93210,CA,Fresno County,Unincorporated,-120.251613419217,36.3075216895496
-13331771.5706,4234445.2918,2562,PG&E,,CEC,SUBSTATION,308543,Unknown,70,93249,CA,Kern County,Unincorporated,-119.761341662325,35.5175999945195
-13291884.8338,4245845.3907,2563,PG&E,,CEC,SUBSTATION,307829,Wasco Prison,115,93280,CA,Kern County,Wasco,-119.403033009413,35.6009110506618
-13242626.56,4223926.933,2564,PG&E,,CEC,SUBSTATION,309724,Unknown,115,93308,CA,Kern County,Unincorporated,-118.960538407339,35.4406558562246
-13257858.1871,4215642.4471,2565,PG&E,,CEC,SUBSTATION,306334,Kern Power,230,93312,CA,Kern County,Bakersfield,-119.097366441931,35.3800011687363
-13248354.6364,4220516.6868,2566,Other,,CEC,SUBSTATION,303621,Witco Refinery,115,93308,CA,Kern County,Unincorporated,-119.011994593434,35.4156933392941
-13245994.3512,4224041.4946,2567,Other,,CEC,,,Kern River,115,93308,CA,Kern County,Unincorporated,-118.990791790767,35.4414942962509
-13141843.6491,4196117.5965,2568,LADWP,65,CEC,SUBSTATION,304172,Barren Ridge,230,93519,CA,Kern County,Unincorporated,-118.055190115358,35.2368699452658
-13265286.3221,4216696.2894,2569,PG&E,,CEC,SUBSTATION,304036,Renfro,230,93314,CA,Kern County,Unincorporated,-119.164094513546,35.3877193871236
-13257638.6653,4215376.4324,2570,PG&E,,CEC,,,Kern Pp Dist.,115,93312,CA,Kern County,Bakersfield,-119.095394443907,35.3780527915711
-13170637.5529,4178585.135,2571,SCE,,CEC,SUBSTATION,301467,Arbwind,230,93561,CA,Kern County,Unincorporated,-118.313850153245,35.10812874764
-13177792.4545,4177404.9331,2572,SCE,,CEC,SUBSTATION,308246,Highwind,220,93561,CA,Kern County,Unincorporated,-118.378123728021,35.0994551817094
-13176556.0088,4175869.4832,2573,SCE,,CEC,SUBSTATION,305773,Unknown,,93561,CA,Kern County,Unincorporated,-118.367016548068,35.0881694377816
-13177178.2909,4174201.5732,2574,SCE,,CEC,,302097,Northwind,,93561,CA,Kern County,Unincorporated,-118.372606602779,35.0759083265244
-13172941.5065,4177354.7645,2575,SCE,,CEC,SUBSTATION,304730,Unknown,230,93501,CA,Kern County,Unincorporated,-118.334546920774,35.0990864608079
-13173309.4116,4177242.5819,2576,SCE,,CEC,SUBSTATION,309198,Unknown,66,93501,CA,Kern County,Unincorporated,-118.337851868678,35.0982619548694
-13174291.0412,4171208.7831,2577,SCE,,CEC,SUBSTATION,303041,Midwind,66,93501,CA,Kern County,Unincorporated,-118.346669997124,35.0539031604762
-13171364.8254,4173813.7106,2578,SCE,,CEC,SUBSTATION,310270,Flowind,66,93501,CA,Kern County,Unincorporated,-118.320383353806,35.0730568137952
-13170331.4141,4174498.1343,2579,SCE,,CEC,SUBSTATION,309785,Varwind,66,93501,CA,Kern County,Unincorporated,-118.31110006216,35.078088536215
-13170138.0137,4174595.0858,2580,SCE,,CEC,SUBSTATION,302272,Enwind,66,93501,CA,Kern County,Unincorporated,-118.30936271691,35.0788012755678
-13169641.7246,4174653.3529,2581,SCE,,CEC,SUBSTATION,310358,Canwind,66,93501,CA,Kern County,Unincorporated,-118.304904475616,35.0792296239769
-13311879.086,4192501.4686,2582,PG&E,,CEC,SUBSTATION,309622,Sunrise Power,115,93224,CA,Kern County,Unincorporated,-119.582644433486,35.2103333393523
-13311721.0743,4192450.3777,2583,PG&E,,CEC,SUBSTATION,301325,Unknown,115,93224,CA,Kern County,Unincorporated,-119.581224989462,35.2099583513767
-13191412.8457,4069873.7667,2584,SCE,,CEC,SUBSTATION,306691,Sylmar-Pac Intertie,,91344,CA,Los Angeles County,Los Angeles,-118.500477783812,34.3053249977985
-13171677.1417,4054602.2444,2585,SCE,,CEC,SUBSTATION,307269,Unknown,66,91504,CA,Los Angeles County,Burbank,-118.32318893886,34.1919262936792
-13174366.2925,4053806.9982,2586,Other,,CEC,SUBSTATION,306803,Valley,66,91505,CA,Los Angeles County,Burbank,-118.347345991782,34.1860170078261
-13168661.8041,4051112.6075,2587,Other,,CEC,SUBSTATION,310379,Unknown,66,91201,CA,Los Angeles County,Glendale,-118.29610169994,34.1659925520485
-13173488.3966,4049502.6364,2588,SCE,,CEC,SUBSTATION,306800,Unknown,66,91505,CA,Los Angeles County,Burbank,-118.339459718061,34.1540251317566
-13149885.6594,4018171.7814,2589,SCE,,CEC,SUBSTATION,300353,Downey Med,,90242,CA,Los Angeles County,Downey,-118.127432722215,33.9207957436411
-13169122.4219,4000349.76,2590,SCE,,CEC,SUBSTATION,300704,Unknown,66,90710,CA,Los Angeles County,Los Angeles,-118.300239500044,33.787841390595
-12861411.5633,3889396.1246,2591,IID,,CEC,SUBSTATION,303769,Unknown,92,92227,CA,Imperial County,Brawley,-115.536025826387,32.9554796737819
-13622040.2105,4964256.7251,2592,Other,,CEC,SUBSTATION,309844,Unknown,60,96019,CA,Shasta County,Shasta Lake,-122.36886921952,40.6731941441472
-13504614.6817,4686225.9915,2593,SMUD,,CEC,SUBSTATION,309161,Baseline,60,95747,CA,Placer County,Roseville,-121.314017747241,38.7521141178271
-13504054.0777,4690050.0312,2594,Other,,CEC,SUBSTATION,308250,PG2,,95678,CA,Placer County,Roseville,-121.308981755873,38.7788988364215
-13504013.8396,4689610.1703,2595,Other,,CEC,SUBSTATION,301940,PG1,,95678,CA,Placer County,Roseville,-121.308620290894,38.7758184310571
-13499693.3832,4682832.7625,2596,Other,,CEC,SUBSTATION,304136,Cirby,60,95661,CA,Placer County,Roseville,-121.269808970688,38.7283385070322
-13562140.0655,4597438.2395,2597,Other,15X,CEC,SUBSTATION,307186,High Winds,500,94571,CA,Solano County,Unincorporated,-121.830777061679,38.1273958570789
-13509323.589,4525500.7293,2598,Other,,CEC,SUBSTATION,301038,Teichert,,95304,CA,San Joaquin County,Unincorporated,-121.356318581067,37.6172816165782
-13576122.2629,4490718.9181,2599,SVP,,CEC,SUBSTATION,309696,Walsh,60,95050,CA,Santa Clara County,Santa Clara,-121.956381278629,37.3693763833283
-13453099.068,4193261.1482,2600,Other,,CEC,SUBSTATION,309197,Pecho Valley,,93424,CA,San Luis Obispo County,Unincorporated,-120.851245115414,35.2159088946013
-13061679.0762,4109851.6574,2601,SCE,,CEC,SUBSTATION,300869,Oro Grande,33,92368,CA,San Bernardino County,Unincorporated,-117.335059504049,34.6014561126918
-13065499.0932,4106953.1184,2602,SCE,,CEC,SUBSTATION,304414,George Air Force Base,,92394,CA,San Bernardino County,Victorville,-117.369375300628,34.5800208831243
-13082983.0896,4042735.0692,2603,SCE,,CEC,SUBSTATION,306736,MWD Etiwanda,,91739,CA,San Bernardino County,Rancho Cucamonga,-117.526436713008,34.1037011362906
-13079729.4864,4006520.765,2604,Other,,CEC,SUBSTATION,305855,MWD Temescal,66,92881,CA,Riverside County,Unincorporated,-117.497209097701,33.8339012274965
-12941458.48,3994327.726,2605,IID,,CEC,SUBSTATION,309207,Unknown,92,92203,CA,Riverside County,Indio,-116.255099513651,33.742869560571
-13579915.5826,4749083.3655,2606,PG&E,,CEC,SUBSTATION,303019,Colusa Junction,60,95932,CA,Colusa County,Unincorporated,-121.990457248601,39.1911088675894
-13551288.6911,4543111.838,2607,PG&E,,CEC,SUBSTATION,309619,Unknown,230,94551,CA,Alameda County,Unincorporated,-121.733297507528,37.7424896772019
-13664194.4406,4638737.6738,2608,Other,,CEC,SUBSTATION,304643,Optical Coating Laboratory,,95407,CA,Sonoma County,Santa Rosa,-122.747547111615,38.4186547259678
-13503920.1944,4690426.5204,2609,Other,,CEC,SUBSTATION,302206,Industrial,,95678,CA,Placer County,Roseville,-121.307779061732,38.7815353357165
-13419539.4203,4639073.0368,2610,PG&E,,CEC,SUBSTATION,305049,West Point,60,95666,CA,Amador County,Unincorporated,-120.549773671074,38.4210150460082
-13400730.916,4604501.2014,2611,Other,,CEC,,,Unknown,,95247,CA,Calaveras County,Unincorporated,-120.380814002304,38.1772892579214
-13512647.4483,4598944.1152,2612,PG&E,,CEC,SUBSTATION,306408,Unknown,60,95242,CA,San Joaquin County,Unincorporated,-121.386177317335,38.1380363617347
-13543133.2618,4544915.6213,2613,PG&E,,CEC,SUBSTATION,309511,Dyer Rd. Altamont,60,94514,CA,Alameda County,Unincorporated,-121.660036039839,37.7553019340338
-13536810.8777,4422630.9181,2614,Other,,CEC,SUBSTATION,301851,Brigatano,60,95004,CA,San Benito County,Unincorporated,-121.603241096448,36.8817059093486
-13575487.3634,4491082.6363,2615,SVP,,CEC,SUBSTATION,307330,Fiberglas,,95050,CA,Santa Clara County,Santa Clara,-121.950677878829,37.3719730186116
-13471182.3328,4538635.1222,2616,Other,,CEC,SUBSTATION,300722,Unknown,60,95356,CA,Stanislaus County,Unincorporated,-121.013689846811,37.7106820204996
-13474304.5167,4537793.8033,2617,Other,,CEC,SUBSTATION,309239,Unknown,60,95356,CA,Stanislaus County,Unincorporated,-121.041736902513,37.7047028137372
-13425888.0916,4529403.1677,2618,Other,,CEC,SUBSTATION,301499,Unknown,69,95386,CA,Stanislaus County,Unincorporated,-120.606804755567,37.6450446430526
-13492585.7675,4520203.3347,2619,PG&E,,CEC,SUBSTATION,303355,Westley,115,95363,CA,Stanislaus County,Unincorporated,-121.205960172374,37.5795778931092
-13428669.7982,4489896.5014,2620,Other,,CEC,SUBSTATION,301135,Jr Wood,115,95388,CA,Merced County,Unincorporated,-120.631793251454,37.3635047042248
-13380900.565,4434608.888,2621,PG&E,,CEC,SUBSTATION,304045,Bonita Tap,70,93637,CA,Madera County,Unincorporated,-120.20267492828,36.9677240327523
